STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-13 	 6 	 1022 	0 	 0 	 89 	0.5075 	 0.2975 	 -1.9775 	
-17 	 6 	 1020 	0 	 0 	 89 	1.56625 	 0.35 	 -3.19375 	
-28 	 9 	 1019 	-1 	 0 	 88 	1.8725 	 0.39375 	 -4.26125 	
-31 	 12 	 1018 	-1 	 0 	 88 	1.75 	 0.5075 	 -4.1825 	
-36 	 15 	 1018 	-2 	 0 	 87 	1.68 	 0.49875 	 -3.4825 	
-24 	 12 	 1018 	-1 	 0 	 88 	1.84625 	 0.455 	 -2.38 	
-10 	 9 	 1020 	0 	 0 	 89 	2.17875 	 0.42 	 -2.1175 	
-2 	 6 	 1019 	0 	 0 	 90 	2.52 	 0.42 	 -2.8525 	
-2 	 5 	 1019 	0 	 0 	 90 	2.6425 	 0.4375 	 -4.5675 	
-28 	 12 	 1017 	-1 	 0 	 88 	2.4325 	 0.46375 	 -6.50125 	
-40 	 17 	 1017 	-2 	 0 	 87 	1.89875 	 0.35 	 -6.86 	
-34 	 13 	 1021 	-1 	 0 	 88 	1.5225 	 0.315 	 -6.16875 	
-9 	 13 	 1018 	0 	 0 	 89 	2.33625 	 0.55125 	 -6.37 	
-10 	 8 	 1021 	0 	 0 	 89 	2.625 	 0.5425 	 -7.105 	
18 	 0 	 1026 	1 	 0 	 88 	3.78875 	 0.39375 	 -7.51625 	
56 	 -14 	 1013 	3 	 0 	 86 	5.495 	 0.42875 	 -10.4563 	
62 	 -22 	 1014 	3 	 -1 	 86 	3.45625 	 0.7 	 -17.8588 	
58 	 -17 	 1016 	3 	 0 	 86 	1.5575 	 0.4025 	 -27.9213 	
-34 	 25 	 1014 	-1 	 1 	 88 	0.7 	 -0.07 	 -38.7625 	
-115 	 58 	 1016 	-6 	 3 	 83 	1.155 	 0.18375 	 -38.85 	
-93 	 45 	 1021 	-5 	 2 	 84 	0.595 	 0.14875 	 -29.33 	
-11 	 25 	 1025 	0 	 1 	 88 	0.98875 	 0.42 	 -23.0125 	
57 	 -7 	 1017 	3 	 0 	 86 	1.7675 	 0.62125 	 -23.7738 	
88 	 -21 	 1025 	4 	 -1 	 85 	2.6075 	 0.69125 	 -28.6825 	
95 	 -33 	 1020 	5 	 -1 	 84 	3.47375 	 0.63 	 -35.56 	
55 	 -40 	 1028 	3 	 -2 	 86 	2.42375 	 0.07 	 -48.0463 	
60 	 58 	 1003 	3 	 3 	 86 	4.24375 	 0.30625 	 -62.9563 	
63 	 -30 	 1040 	3 	 -1 	 86 	2.65125 	 -0.46375 	 -73.43 	
7 	 -28 	 1021 	0 	 -1 	 88 	6.44875 	 0.105 	 -84.3938 	
-63 	 14 	 1039 	-3 	 0 	 86 	8.25125 	 0.35875 	 -89.3463 	
-36 	 20 	 1019 	-2 	 1 	 87 	13.1163 	 1.2425 	 -86.2663 	
16 	 0 	 1026 	0 	 0 	 89 	14.14 	 1.19 	 -83.685 	
99 	 -12 	 1013 	5 	 0 	 84 	14.28 	 0.805 	 -85.4438 	
142 	 -27 	 997 	8 	 -1 	 81 	13.0288 	 -0.105 	 -98.175 	
119 	 -53 	 1004 	6 	 -3 	 83 	4.8125 	 -2.33625 	 -117.985 	
93 	 -51 	 1013 	5 	 -2 	 84 	1.09375 	 -3.96375 	 -133.525 	
49 	 -67 	 1032 	2 	 -3 	 86 	0.805 	 -4.66375 	 -144.541 	
72 	 -48 	 1019 	4 	 -2 	 85 	1.4525 	 -4.27875 	 -153.685 	
69 	 -56 	 1016 	3 	 -3 	 86 	1.23375 	 -4.62875 	 -165.454 	
5 	 -35 	 1024 	0 	 -1 	 88 	1.32125 	 -5.11 	 -175.796 	
2 	 -29 	 1023 	0 	 -1 	 88 	1.23375 	 -5.50375 	 -180.521 	
-4 	 -2 	 1001 	0 	 0 	 90 	0.9625 	 -5.29375 	 -184.135 	
-126 	 9 	 1025 	-7 	 0 	 83 	-0.3325 	 -5.7225 	 -187.828 	
-212 	 59 	 1020 	-11 	 3 	 78 	-0.14875 	 -5.78375 	 -181.615 	
-136 	 63 	 1023 	-7 	 3 	 82 	1.435 	 -4.19125 	 -165.76 	
-50 	 50 	 995 	-2 	 2 	 87 	1.68875 	 -4.36625 	 -154.744 	
37 	 4 	 1025 	2 	 0 	 87 	1.085 	 -4.57625 	 -152.6 	
78 	 -13 	 1018 	4 	 0 	 85 	1.14625 	 -4.6725 	 -159.679 	
156 	 -35 	 1021 	8 	 -1 	 81 	0.805 	 -5.29375 	 -171.736 	
181 	 -88 	 1023 	10 	 -4 	 80 	0.79625 	 -5.7925 	 -190.829 	
73 	 -92 	 1035 	4 	 -5 	 84 	-0.76125 	 -6.74625 	 -213.728 	
-141 	 -58 	 1010 	-7 	 -3 	 82 	-0.8225 	 -7.2625 	 -226.153 	
-275 	 -1 	 1008 	-15 	 0 	 75 	-0.86625 	 -6.78125 	 -217.726 	
-416 	 49 	 1038 	-21 	 2 	 69 	-2.1525 	 -4.97875 	 -191.599 	
-403 	 111 	 978 	-22 	 6 	 69 	2.77375 	 -5.80125 	 -152.539 	
-264 	 68 	 1021 	-14 	 3 	 75 	1.82 	 -2.94 	 -114.73 	
-84 	 43 	 1025 	-4 	 2 	 85 	1.44375 	 -2.3275 	 -92.015 	
83 	 17 	 1014 	4 	 0 	 85 	2.44125 	 -1.575 	 -86.4763 	
224 	 -15 	 1002 	12 	 0 	 77 	0.49875 	 -2.02125 	 -96.5738 	
230 	 -91 	 1046 	12 	 -4 	 77 	-0.8575 	 -3.54375 	 -116.926 	
100 	 -77 	 1013 	5 	 -4 	 84 	-0.0175 	 -4.43625 	 -141.593 	
-69 	 -45 	 1004 	-3 	 -2 	 86 	-1.72375 	 -5.25875 	 -156.223 	
-313 	 0 	 1024 	-17 	 0 	 73 	-3.70125 	 -5.17125 	 -154.621 	
-442 	 88 	 1029 	-23 	 4 	 68 	-0.02625 	 -3.89375 	 -130.603 	
-363 	 164 	 996 	-19 	 8 	 71 	2.835 	 -1.785 	 -89.95 	
-149 	 60 	 1026 	-8 	 3 	 81 	1.32125 	 -1.07625 	 -54.6963 	
76 	 11 	 1027 	4 	 0 	 85 	3.4475 	 -0.3675 	 -43.7763 	
257 	 -31 	 1012 	14 	 -1 	 76 	3.70125 	 -0.53375 	 -51.7388 	
279 	 -89 	 1018 	15 	 -4 	 75 	0.5775 	 -2.065 	 -74.795 	
317 	 -27 	 1046 	16 	 -1 	 73 	0.55125 	 -2.93125 	 -102.821 	
161 	 -142 	 981 	9 	 -8 	 80 	0.70875 	 -5.7925 	 -133.14 	
-209 	 35 	 1003 	-11 	 1 	 78 	-7.6825 	 -5.39875 	 -156.529 	
-330 	 104 	 1061 	-17 	 5 	 73 	-5.10125 	 -3.85875 	 -141.838 	
-166 	 77 	 1007 	-9 	 4 	 80 	2.205 	 -2.485 	 -112.219 	
59 	 22 	 1022 	3 	 1 	 86 	2.7475 	 -1.86375 	 -99.7413 	
164 	 -32 	 995 	9 	 -1 	 80 	1.54875 	 -3.17625 	 -108.483 	
25 	 3 	 1032 	1 	 0 	 88 	-3.73625 	 -4.41875 	 -122.92 	
-18 	 123 	 870 	-1 	 8 	 81 	-9.30125 	 -6.74625 	 -120.295 	
-113 	 92 	 1055 	-6 	 4 	 83 	-27.7113 	 -6.4225 	 -104.615 	
-83 	 32 	 1044 	-4 	 1 	 85 	-28.1488 	 -7.11375 	 -87.4913 	
-71 	 -125 	 1093 	-3 	 -6 	 83 	-18.6288 	 -5.8275 	 -79.4413 	
-137 	 -158 	 1064 	-7 	 -8 	 81 	-2.96625 	 -2.73 	 -83.9125 	
-202 	 -172 	 1350 	-8 	 -7 	 81 	11.9963 	 -10.8063 	 -89.8538 	
-245 	 -71 	 1285 	-10 	 -3 	 79 	41.8425 	 -39.0863 	 -90.9563 	
-27 	 254 	 73 	-6 	 73 	 16 	52.9113 	 -53.9875 	 -77.98 	
-55 	 18 	 971 	-3 	 1 	 86 	-15.9863 	 23.485 	 -55.02 	
-74 	 35 	 1248 	-3 	 1 	 86 	-18.3225 	 45.6225 	 -43.0238 	
53 	 43 	 1178 	2 	 2 	 87 	-3.7975 	 15.0938 	 -41.3175 	
134 	 70 	 859 	8 	 4 	 81 	0.665 	 -2.2575 	 -45.885 	
61 	 33 	 999 	3 	 1 	 86 	-13.7813 	 10.4213 	 -56.2713 	
-59 	 -12 	 1175 	-2 	 0 	 87 	-10.29 	 12.2938 	 -65.3713 	
-89 	 -4 	 1164 	-4 	 0 	 85 	3.63125 	 -6.23875 	 -71.05 	
46 	 31 	 900 	2 	 1 	 87 	13.9563 	 -17.8763 	 -71.4963 	
18 	 -12 	 875 	1 	 0 	 88 	4.48 	 -1.58375 	 -74.7775 	
-183 	 -19 	 1104 	-9 	 0 	 80 	-4.6725 	 8.7325 	 -78.3038 	
-223 	 79 	 1028 	-12 	 4 	 78 	3.8325 	 4.68125 	 -64.6713 	
-133 	 77 	 890 	-8 	 4 	 81 	1.4175 	 3.45625 	 -43.0763 	
-185 	 15 	 1118 	-9 	 0 	 80 	-5.775 	 6.48375 	 -26.565 	
-59 	 29 	 969 	-3 	 1 	 86 	7.84875 	 2.1 	 -14.3325 	
-24 	 -27 	 1060 	-1 	 -1 	 88 	6.125 	 1.60125 	 -14.4638 	
-69 	 52 	 979 	-4 	 3 	 85 	11.4888 	 2.485 	 -16.3538 	
-58 	 60 	 1003 	-3 	 3 	 86 	3.2725 	 0.98875 	 -9.59875 	
4 	 30 	 1014 	0 	 1 	 88 	0.0875 	 0.55125 	 -2.975 	
-5 	 27 	 1014 	0 	 1 	 88 	-0.21875 	 0.56 	 -1.8725 	
1 	 14 	 1023 	0 	 0 	 90 	-0.42875 	 0.44625 	 -2.54625 	
-44 	 20 	 1020 	-2 	 1 	 87 	-0.455 	 0.37625 	 -3.745 	
-35 	 29 	 1015 	-2 	 1 	 87 	-0.46375 	 0.46375 	 -1.39125 	
-24 	 30 	 1017 	-1 	 1 	 88 	-0.35 	 0.5775 	 0.42 	
-29 	 37 	 1017 	-1 	 2 	 87 	-0.455 	 0.60375 	 1.70625 	
-18 	 31 	 1017 	-1 	 1 	 88 	-0.51625 	 0.63875 	 3.91125 	
-2 	 16 	 1019 	0 	 0 	 90 	-0.6125 	 0.6475 	 4.08625 	
-11 	 14 	 1019 	0 	 0 	 89 	-0.455 	 0.63875 	 1.2075 	
-9 	 26 	 1018 	0 	 1 	 88 	-0.28 	 0.51625 	 -0.86625 	
-11 	 27 	 1017 	0 	 1 	 88 	-0.245 	 0.525 	 -1.70625 	
27 	 28 	 1018 	1 	 1 	 88 	-0.35 	 0.51625 	 -1.72375 	
48 	 -3 	 1021 	2 	 0 	 87 	-0.455 	 0.39375 	 -4.9875 	
-23 	 13 	 1011 	-1 	 0 	 88 	-0.665 	 0.14 	 -11.2088 	
-131 	 47 	 1021 	-7 	 2 	 82 	-1.84625 	 -0.07875 	 -9.82625 	
-25 	 16 	 1022 	-1 	 0 	 88 	-0.49875 	 0.455 	 -2.52 	
-24 	 35 	 1012 	-1 	 1 	 88 	0.60375 	 0.665 	 -2.7825 	
-25 	 31 	 1020 	-1 	 1 	 88 	-0.2625 	 0.49 	 -2.24875 	
-29 	 38 	 1020 	-1 	 2 	 87 	-0.21875 	 0.56 	 -0.76125 	
-13 	 27 	 1013 	0 	 1 	 88 	0.51625 	 0.77875 	 0.46375 	
-18 	 18 	 1021 	-1 	 1 	 88 	0.02625 	 0.63 	 0.00875 	
-18 	 19 	 1017 	-1 	 1 	 88 	-0.105 	 0.595 	 -0.2625 	
-22 	 26 	 1017 	-1 	 1 	 88 	-0.245 	 0.53375 	 -0.315 	
-21 	 33 	 1017 	-1 	 1 	 88 	-0.49 	 0.5425 	 0.35875 	
-5 	 36 	 1011 	0 	 2 	 87 	-1.015 	 0.42875 	 0.79625 	
16 	 21 	 1021 	0 	 1 	 88 	-2.05625 	 0.1925 	 -0.48125 	
19 	 23 	 1010 	1 	 1 	 88 	-2.5025 	 0.02625 	 -3.29 	
11 	 21 	 1013 	0 	 1 	 88 	-4.235 	 -0.4025 	 -5.66125 	
0 	 7 	 1025 	0 	 0 	 90 	-5.08375 	 -0.72625 	 -8.12 	
-24 	 13 	 1024 	-1 	 0 	 88 	-3.63125 	 -0.4025 	 -10.6663 	
-55 	 2 	 1034 	-3 	 0 	 86 	-1.505 	 0.00875 	 -11.7338 	
-64 	 4 	 1029 	-3 	 0 	 86 	2.1875 	 0.7525 	 -10.43 	
-20 	 17 	 1024 	-1 	 0 	 88 	5.36375 	 1.47 	 -8.82 	
-64 	 73 	 992 	-3 	 4 	 85 	5.18 	 1.47875 	 -7.07 	
-29 	 35 	 1018 	-1 	 1 	 88 	1.44375 	 0.88375 	 -1.015 	
-16 	 32 	 1012 	0 	 1 	 88 	0 	 0.63 	 1.505 	
-23 	 43 	 1013 	-1 	 2 	 87 	-1.575 	 0.37625 	 2.52 	
-5 	 24 	 1016 	0 	 1 	 88 	-2.52 	 0.1925 	 3.24625 	
19 	 12 	 1026 	1 	 0 	 88 	-2.275 	 0.16625 	 1.11125 	
14 	 0 	 1027 	0 	 0 	 89 	-0.67375 	 0.35 	 -4.235 	
-18 	 7 	 1024 	-1 	 0 	 88 	1.61 	 0.67375 	 -8.645 	
-34 	 20 	 1022 	-1 	 1 	 88 	3.54375 	 1.04125 	 -9.79125 	
-38 	 36 	 1007 	-2 	 2 	 87 	2.72125 	 0.88375 	 -8.81125 	
-30 	 29 	 1009 	-1 	 1 	 88 	0.105 	 0.4025 	 -6.93 	
-29 	 23 	 1018 	-1 	 1 	 88 	-0.18375 	 0.41125 	 -5.04 	
-25 	 25 	 1019 	-1 	 1 	 88 	-0.14875 	 0.4375 	 -3.57875 	
-24 	 29 	 1016 	-1 	 1 	 88 	-0.175 	 0.49 	 -2.835 	
-27 	 33 	 1018 	-1 	 1 	 88 	-0.25375 	 0.46375 	 -2.10875 	
-23 	 30 	 1017 	-1 	 1 	 88 	-0.28875 	 0.53375 	 -0.93625 	
-18 	 28 	 1019 	-1 	 1 	 88 	-0.2975 	 0.525 	 0.14875 	
-14 	 27 	 1017 	0 	 1 	 88 	-0.315 	 0.525 	 0.28 	
-12 	 23 	 1017 	0 	 1 	 88 	-0.35 	 0.53375 	 -0.21 	
-20 	 20 	 1018 	-1 	 1 	 88 	-0.34125 	 0.525 	 -0.77875 	
-26 	 27 	 1016 	-1 	 1 	 88 	-0.28875 	 0.525 	 -0.62125 	
-28 	 29 	 1016 	-1 	 1 	 88 	-0.21875 	 0.5775 	 -0.0175 	
-30 	 41 	 1016 	-1 	 2 	 87 	-0.18375 	 0.58625 	 1.11125 	
-17 	 38 	 1017 	0 	 2 	 87 	-0.2975 	 0.62125 	 2.24 	
-12 	 42 	 1018 	0 	 2 	 87 	-0.27125 	 0.63875 	 2.59875 	
-12 	 46 	 1015 	0 	 2 	 87 	-0.4375 	 0.7 	 2.56375 	
-16 	 45 	 1017 	0 	 2 	 87 	-0.49875 	 0.67375 	 2.68625 	
-4 	 51 	 1019 	0 	 2 	 87 	-0.49 	 0.63 	 3.14125 	
39 	 59 	 1017 	2 	 3 	 86 	-0.2975 	 0.4725 	 2.33625 	
44 	 36 	 1015 	2 	 2 	 87 	-0.46375 	 0.30625 	 -1.86375 	
-13 	 38 	 1021 	0 	 2 	 87 	-0.56875 	 0.35875 	 -5.81 	
-47 	 58 	 1009 	-2 	 3 	 86 	-0.39375 	 0.42 	 -5.5125 	
-66 	 66 	 1017 	-3 	 3 	 86 	-0.46375 	 0.5425 	 -1.88125 	
-46 	 75 	 1022 	-2 	 4 	 85 	-0.1925 	 0.7525 	 3.5 	
-3 	 65 	 1013 	0 	 3 	 86 	-0.56 	 0.62125 	 7.175 	
17 	 62 	 1024 	0 	 3 	 86 	-0.69125 	 0.7175 	 6.99125 	
7 	 69 	 1009 	0 	 3 	 86 	0.525 	 0.84875 	 4.20875 	
-20 	 79 	 1010 	-1 	 4 	 85 	-0.60375 	 0.5775 	 2.1525 	
-39 	 65 	 1018 	-2 	 3 	 86 	-0.4375 	 0.69125 	 3.22 	
-41 	 69 	 1021 	-2 	 3 	 86 	-0.55125 	 0.7175 	 6.18625 	
-28 	 54 	 1003 	-1 	 3 	 86 	-0.67375 	 0.77875 	 9.05625 	
1 	 63 	 1004 	0 	 3 	 86 	0.2275 	 1.015 	 9.75625 	
31 	 57 	 1030 	1 	 3 	 86 	-2.23125 	 0.595 	 8.72375 	
64 	 82 	 1022 	3 	 4 	 85 	-0.875 	 0.875 	 6.08125 	
81 	 65 	 1028 	4 	 3 	 85 	-0.8925 	 0.49 	 1.015 	
83 	 101 	 1022 	4 	 5 	 84 	-0.6125 	 0.39375 	 -5.31125 	
77 	 73 	 1014 	4 	 4 	 85 	-1.09375 	 -0.13125 	 -11.3225 	
19 	 54 	 1002 	1 	 3 	 86 	0.665 	 0.3675 	 -17.3163 	
-29 	 61 	 1028 	-1 	 3 	 86 	0.1925 	 0.35875 	 -20.8163 	
-58 	 42 	 999 	-3 	 2 	 86 	-0.455 	 0.035 	 -21.14 	
-102 	 48 	 1036 	-5 	 2 	 84 	0.07875 	 0.16625 	 -18.9175 	
-112 	 33 	 1025 	-6 	 1 	 83 	0.51625 	 0.06125 	 -13.7113 	
-107 	 74 	 989 	-6 	 4 	 83 	-0.42 	 0.53375 	 -7.06125 	
-57 	 44 	 1021 	-3 	 2 	 86 	0.06125 	 0.6125 	 -0.245 	
16 	 12 	 1002 	0 	 0 	 89 	0.1925 	 0.8925 	 1.3825 	
34 	 3 	 1017 	1 	 0 	 88 	-0.5075 	 0.3325 	 -3.0275 	
-9 	 -4 	 1027 	0 	 0 	 89 	0.3675 	 0.105 	 -8.5925 	
-39 	 16 	 1021 	-2 	 0 	 87 	0.58625 	 0.21875 	 -10.7975 	
-54 	 2 	 1060 	-2 	 0 	 87 	-1.61 	 -0.58625 	 -10.3163 	
-36 	 45 	 1003 	-2 	 2 	 87 	0.735 	 0.58625 	 -8.4 	
-45 	 58 	 989 	-2 	 3 	 86 	0.32375 	 0.06125 	 -7.14875 	
-32 	 61 	 1019 	-1 	 3 	 86 	-1.05 	 0.20125 	 -5.06625 	
-34 	 59 	 1027 	-1 	 3 	 86 	-1.1725 	 -0.16625 	 -2.94875 	
-42 	 3 	 1018 	-2 	 0 	 87 	-0.4025 	 0.28875 	 -0.30625 	
-11 	 -4 	 1012 	0 	 0 	 89 	0.7875 	 0.67375 	 1.2775 	
39 	 5 	 1022 	2 	 0 	 87 	0.95375 	 0.77875 	 -1.04125 	
25 	 47 	 1021 	1 	 2 	 87 	0.2625 	 0.175 	 -6.72875 	
18 	 53 	 1003 	1 	 3 	 86 	-0.8225 	 0.28 	 -10.8238 	
-14 	 38 	 1025 	0 	 2 	 87 	-1.2075 	 0.0175 	 -12.6175 	
-13 	 39 	 1025 	0 	 2 	 87 	-0.67375 	 0.175 	 -12.8188 	
-25 	 45 	 1008 	-1 	 2 	 87 	0.09625 	 0.77875 	 -11.795 	
-27 	 -4 	 1024 	-1 	 0 	 88 	-0.02625 	 0.44625 	 -9.94875 	
-11 	 0 	 1022 	0 	 0 	 89 	0.6475 	 0.51625 	 -9.87 	
-12 	 47 	 1006 	0 	 2 	 87 	0.21 	 0.105 	 -11.6463 	
-17 	 43 	 1016 	0 	 2 	 87 	-0.16625 	 0.2975 	 -12.3113 	
-20 	 66 	 1021 	-1 	 3 	 86 	-0.91875 	 0.20125 	 -12.4513 	
-35 	 55 	 1010 	-2 	 3 	 86 	-0.9625 	 -0.48125 	 -12.005 	
-17 	 56 	 1029 	0 	 3 	 86 	-0.79625 	 0.20125 	 -10.08 	
3 	 21 	 1019 	0 	 1 	 88 	0.06125 	 0.56 	 -8.9425 	
3 	 39 	 1006 	0 	 2 	 87 	0.60375 	 0.44625 	 -10.2025 	
-24 	 20 	 1030 	-1 	 1 	 88 	0.13125 	 0.20125 	 -11.6638 	
-67 	 50 	 1011 	-3 	 2 	 86 	0.9275 	 0.74375 	 -10.7625 	
-66 	 71 	 1006 	-3 	 4 	 85 	0.0525 	 0.14875 	 -6.15125 	
-16 	 97 	 1016 	0 	 5 	 84 	-0.56 	 0.14 	 -1.46125 	
30 	 95 	 1024 	1 	 5 	 84 	-1.085 	 0.42875 	 -0.525 	
45 	 48 	 1013 	2 	 2 	 87 	-1.12 	 0.18375 	 -3.64 	
36 	 -59 	 1033 	2 	 -3 	 86 	-0.42 	 0.02625 	 -8.47875 	
2 	 -29 	 1010 	0 	 -1 	 88 	1.1025 	 -0.1925 	 -13.9388 	
-40 	 16 	 1011 	-2 	 0 	 87 	2.03 	 0.55125 	 -16.415 	
-72 	 53 	 1022 	-4 	 2 	 85 	0.455 	 0.35 	 -15.155 	
-63 	 18 	 1014 	-3 	 1 	 86 	-0.27125 	 0.16625 	 -9.905 	
-30 	 19 	 1024 	-1 	 1 	 88 	-0.44625 	 0.28875 	 -6.9125 	
-16 	 32 	 1004 	0 	 1 	 88 	-0.1925 	 0.04375 	 -6.825 	
-6 	 23 	 1025 	0 	 1 	 88 	-0.14875 	 0.41125 	 -7.3675 	
-9 	 10 	 1031 	0 	 0 	 89 	-0.175 	 0.37625 	 -9.17875 	
-21 	 31 	 986 	-1 	 1 	 88 	1.1725 	 0.35875 	 -11.235 	
-42 	 32 	 1042 	-2 	 1 	 87 	-0.70875 	 0.39375 	 -12.285 	
-39 	 55 	 1014 	-2 	 3 	 86 	0.735 	 0.25375 	 -10.5613 	
-27 	 33 	 1009 	-1 	 1 	 88 	0.35875 	 0.6825 	 -7.83125 	
12 	 39 	 1020 	0 	 2 	 87 	-0.11375 	 0.34125 	 -6.53625 	
21 	 58 	 1014 	1 	 3 	 86 	-0.385 	 -0.0525 	 -7.49875 	
11 	 46 	 1021 	0 	 2 	 87 	-0.79625 	 -0.42875 	 -9.40625 	
4 	 48 	 1002 	0 	 2 	 87 	-0.56875 	 0.3325 	 -10.7975 	
14 	 50 	 1016 	0 	 2 	 87 	-0.42875 	 -0.48125 	 -11.83 	
-5 	 79 	 1010 	0 	 4 	 85 	-0.02625 	 -0.0875 	 -12.0313 	
0 	 51 	 1023 	0 	 2 	 87 	0.04375 	 0.23625 	 -11.1038 	
14 	 15 	 1037 	0 	 0 	 89 	-0.77 	 -0.49 	 -12.7313 	
6 	 -11 	 995 	0 	 0 	 90 	1.1725 	 1.25125 	 -16.065 	
-46 	 35 	 1029 	-2 	 1 	 87 	0.035 	 0.105 	 -19.2675 	
-71 	 105 	 1014 	-4 	 5 	 84 	0.51625 	 -0.07 	 -17.4913 	
-44 	 54 	 1000 	-2 	 3 	 86 	-0.88375 	 -0.4375 	 -12.7488 	
-36 	 52 	 1011 	-2 	 2 	 87 	-0.56 	 0.60375 	 -10.8063 	
-32 	 40 	 1046 	-1 	 2 	 87 	-1.30375 	 0.11375 	 -10.4388 	
3 	 35 	 1001 	0 	 2 	 87 	0.39375 	 0.20125 	 -10.745 	
17 	 12 	 1009 	0 	 0 	 89 	0.595 	 -0.02625 	 -13.58 	
29 	 -18 	 1040 	1 	 0 	 88 	-0.8575 	 -0.5075 	 -15.89 	
-10 	 12 	 1002 	0 	 0 	 89 	1.225 	 0.14875 	 -18.4713 	
-40 	 25 	 1040 	-2 	 1 	 87 	-0.56 	 -0.5075 	 -19.6963 	
-41 	 37 	 995 	-2 	 2 	 87 	-0.13125 	 -0.385 	 -18.5763 	
-55 	 80 	 1015 	-3 	 4 	 85 	-1.085 	 -0.46375 	 -17.3338 	
-60 	 47 	 1004 	-3 	 2 	 86 	-1.47875 	 -0.2625 	 -14.8838 	
-83 	 21 	 1060 	-4 	 1 	 85 	-0.62125 	 0.37625 	 -11.69 	
-2 	 14 	 1006 	0 	 0 	 90 	-0.0875 	 -0.7525 	 -9.23125 	
-9 	 51 	 1007 	0 	 2 	 87 	1.32125 	 0.56 	 -10.01 	
-21 	 18 	 879 	-1 	 1 	 88 	-1.26 	 0.14 	 -10.57 	
-4 	 44 	 880 	0 	 2 	 87 	0.5075 	 -0.25375 	 -8.085 	
-59 	 50 	 1033 	-3 	 2 	 86 	0.09625 	 1.085 	 -6.475 	
-44 	 2 	 1029 	-2 	 0 	 87 	-0.72625 	 0.55125 	 -4.27 	
-12 	 58 	 1002 	0 	 3 	 86 	0.42875 	 0.93625 	 -2.65125 	
12 	 14 	 1019 	0 	 0 	 89 	-0.5775 	 -0.0875 	 -3.63125 	
-12 	 -5 	 1025 	0 	 0 	 89 	-0.6825 	 0.2275 	 -5.635 	
-36 	 33 	 999 	-2 	 1 	 87 	0.77875 	 0.98 	 -5.355 	
-30 	 45 	 1027 	-1 	 2 	 87 	0.07875 	 0.81375 	 -3.84125 	
-10 	 31 	 985 	0 	 1 	 88 	0.69125 	 0.77 	 -2.68625 	
6 	 -7 	 1060 	0 	 0 	 90 	-0.51625 	 0.62125 	 -3.92 	
35 	 26 	 1013 	2 	 1 	 87 	0.4375 	 0.6825 	 -7.90125 	
45 	 0 	 1003 	2 	 0 	 87 	0.04375 	 -0.23625 	 -12.5213 	
20 	 38 	 1028 	1 	 2 	 87 	0.02625 	 -0.105 	 -17.7975 	
-24 	 24 	 1029 	-1 	 1 	 88 	-0.455 	 -0.35 	 -20.44 	
-55 	 19 	 1010 	-3 	 1 	 86 	0.4725 	 0.06125 	 -19.0313 	
-68 	 -31 	 1021 	-3 	 -1 	 86 	0.56 	 -0.42 	 -14.3763 	
-48 	 33 	 1019 	-2 	 1 	 87 	1.785 	 0.525 	 -10.0275 	
-3 	 50 	 1008 	0 	 2 	 87 	0.805 	 -0.21875 	 -7.62125 	
7 	 26 	 1027 	0 	 1 	 88 	-0.175 	 0.04375 	 -8.4875 	
6 	 41 	 983 	0 	 2 	 87 	0.55125 	 0.42 	 -10.5613 	
-41 	 25 	 1031 	-2 	 1 	 87 	-0.77 	 0.20125 	 -10.8413 	
-4 	 2 	 1041 	0 	 0 	 90 	0.7175 	 0.65625 	 -7.77875 	
16 	 44 	 1000 	0 	 2 	 87 	1.60125 	 0.88375 	 -8.11125 	
2 	 -13 	 1050 	0 	 0 	 90 	-0.0875 	 0.035 	 -10.6838 	
0 	 52 	 989 	0 	 3 	 86 	2.17 	 1.11125 	 -13.02 	
0 	 85 	 1028 	0 	 4 	 85 	-1.085 	 -0.41125 	 -15.015 	
-19 	 38 	 1012 	-1 	 2 	 87 	-0.245 	 0.02625 	 -15.0763 	
-16 	 -31 	 1013 	0 	 -1 	 88 	0.74375 	 0.14 	 -14.5163 	
-10 	 52 	 1025 	0 	 2 	 87 	0.665 	 -0.55125 	 -15.085 	
8 	 74 	 987 	0 	 4 	 85 	1.49625 	 -0.20125 	 -15.5575 	
1 	 60 	 1038 	0 	 3 	 86 	-2.12625 	 -1.39125 	 -17.5963 	
-29 	 30 	 1003 	-1 	 1 	 88 	0.8225 	 0.32375 	 -18.0688 	
-26 	 22 	 1041 	-1 	 1 	 88 	-0.46375 	 -0.035 	 -17.465 	
-28 	 18 	 1027 	-1 	 1 	 88 	1.18125 	 0.65625 	 -16.7738 	
-35 	 101 	 997 	-2 	 5 	 84 	1.40875 	 0.56 	 -16.0825 	
-28 	 86 	 1022 	-1 	 4 	 85 	-1.61 	 -1.0675 	 -14.21 	
-19 	 55 	 1014 	-1 	 3 	 86 	-0.39375 	 0.67375 	 -11.69 	
3 	 5 	 1018 	0 	 0 	 90 	1.0325 	 0.245 	 -10.2725 	
10 	 53 	 999 	0 	 3 	 86 	1.0675 	 0.00875 	 -12.5563 	
-9 	 73 	 999 	0 	 4 	 85 	0.1575 	 -0.5075 	 -16.1788 	
