STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	TEMP [C] 	
-62 	 35 	 1021 	-3 	 2 	 86 	0.37625 	 0.97125 	 17.15 	23.7 	
-23 	 40 	 1009 	-1 	 2 	 87 	1.16375 	 1.33875 	 22.505 	23.7 	
17 	 25 	 1017 	0 	 1 	 88 	0.14 	 1.05 	 24.115 	23.7 	
49 	 14 	 1022 	2 	 0 	 87 	0.175 	 0.9625 	 21.28 	23.7 	
56 	 10 	 1011 	3 	 0 	 86 	0.39375 	 1.12875 	 15.33 	23.7 	
36 	 -3 	 1025 	2 	 0 	 87 	0.23625 	 0.9975 	 8.65375 	23.7 	
19 	 5 	 1011 	1 	 0 	 88 	0.63 	 0.74375 	 3.22875 	23.8 	
4 	 14 	 1019 	0 	 0 	 90 	0.41125 	 0.84 	 0.13125 	23.8 	
11 	 21 	 1019 	0 	 1 	 88 	0.175 	 0.7175 	 -1.26875 	23.8 	
15 	 32 	 1012 	0 	 1 	 88 	0.245 	 0.4725 	 -1.96 	23.8 	
22 	 31 	 1022 	1 	 1 	 88 	0.07875 	 0.6125 	 -2.5725 	23.7 	
31 	 33 	 1012 	1 	 1 	 88 	-0.07875 	 0.56 	 -3.78875 	23.7 	
14 	 30 	 1020 	0 	 1 	 88 	0.00875 	 0.6475 	 -5.74 	23.7 	
6 	 36 	 1012 	0 	 2 	 87 	-0.00875 	 0.48125 	 -7 	23.7 	
0 	 23 	 1023 	0 	 1 	 88 	-0.06125 	 0.3325 	 -7.56 	23.7 	
3 	 24 	 998 	0 	 1 	 88 	-0.13125 	 0 	 -8.49625 	23.7 	
-21 	 18 	 1028 	-1 	 1 	 88 	0.1225 	 0.7175 	 -9.33625 	23.7 	
-22 	 13 	 1016 	-1 	 0 	 88 	-0.55125 	 0.1575 	 -9.28375 	23.7 	
-28 	 30 	 1010 	-1 	 1 	 88 	0.525 	 0.83125 	 -8.4175 	23.7 	
-14 	 9 	 1034 	0 	 0 	 89 	-0.69125 	 0.1925 	 -7.48125 	23.7 	
-26 	 19 	 1008 	-1 	 1 	 88 	0.175 	 0.42875 	 -6.79875 	23.8 	
-31 	 19 	 1019 	-1 	 1 	 88 	-0.06125 	 0.53375 	 -5.66125 	23.8 	
-26 	 19 	 1010 	-1 	 1 	 88 	-0.035 	 0.39375 	 -4.38375 	23.7 	
-17 	 11 	 1038 	0 	 0 	 89 	-0.84 	 0.0875 	 -3.745 	23.7 	
-10 	 39 	 997 	0 	 2 	 87 	0.7175 	 1.1025 	 -3.29 	23.7 	
-3 	 26 	 1017 	0 	 1 	 88 	-0.245 	 0.46375 	 -3.325 	23.7 	
2 	 28 	 1021 	0 	 1 	 88 	-0.30625 	 0.42 	 -4.0075 	23.7 	
8 	 23 	 1018 	0 	 1 	 88 	-0.1575 	 0.56875 	 -4.85625 	23.7 	
5 	 21 	 1017 	0 	 1 	 88 	-0.0875 	 0.315 	 -6.0725 	23.7 	
-12 	 21 	 1017 	0 	 1 	 88 	-0.16625 	 0.105 	 -6.99125 	23.7 	
-27 	 24 	 1015 	-1 	 1 	 88 	-0.1925 	 0.105 	 -6.71125 	23.7 	
-25 	 26 	 1015 	-1 	 1 	 88 	-0.07 	 0.3675 	 -4.97 	23.7 	
-18 	 31 	 1015 	-1 	 1 	 88 	0.035 	 0.49875 	 -3.36 	23.7 	
-1 	 29 	 1018 	0 	 1 	 88 	-0.06125 	 0.46375 	 -2.31875 	23.7 	
10 	 22 	 1020 	0 	 1 	 88 	0.09625 	 0.5075 	 -2.24875 	23.7 	
14 	 29 	 1016 	0 	 1 	 88 	0.0175 	 0.63875 	 -3.0275 	23.7 	
14 	 26 	 1009 	0 	 1 	 88 	0.21 	 0.805 	 -3.78875 	23.7 	
3 	 19 	 1021 	0 	 1 	 88 	-0.385 	 0.51625 	 -5.0225 	23.7 	
-5 	 27 	 1016 	0 	 1 	 88 	-0.1925 	 0.27125 	 -5.13625 	23.7 	
-9 	 19 	 1017 	0 	 1 	 88 	-0.0175 	 0.56 	 -4.6025 	23.7 	
-7 	 25 	 1022 	0 	 1 	 88 	-0.21 	 0.385 	 -4.78625 	23.7 	
-5 	 34 	 1012 	0 	 1 	 88 	0.20125 	 0.455 	 -4.865 	23.7 	
-6 	 34 	 1018 	0 	 1 	 88 	0.035 	 0.4375 	 -4.515 	23.7 	
0 	 32 	 1014 	0 	 1 	 88 	-0.035 	 0.32375 	 -3.85875 	23.7 	
6 	 26 	 1019 	0 	 1 	 88 	-0.21875 	 0.46375 	 -3.73625 	23.7 	
5 	 23 	 1015 	0 	 1 	 88 	-0.21875 	 0.06125 	 -4.55 	23.7 	
3 	 29 	 1015 	0 	 1 	 88 	-0.04375 	 0.21 	 -4.90875 	23.8 	
10 	 20 	 1020 	0 	 1 	 88 	-0.2275 	 0.27125 	 -5.11875 	23.8 	
7 	 22 	 1017 	0 	 1 	 88 	-0.00875 	 0.3325 	 -5.80125 	23.7 	
8 	 20 	 1018 	0 	 1 	 88 	-0.0175 	 0.30625 	 -6.4925 	23.7 	
17 	 14 	 1016 	0 	 0 	 89 	0.21875 	 0.32375 	 -7.86625 	23.7 	
9 	 15 	 1011 	0 	 0 	 89 	0.25375 	 0.60375 	 -9.6075 	23.7 	
-3 	 -3 	 1021 	0 	 0 	 90 	0.11375 	 0.455 	 -11.3225 	23.7 	
-42 	 7 	 1018 	-2 	 0 	 87 	0.06125 	 0.16625 	 -12.88 	23.7 	
-57 	 4 	 1028 	-3 	 0 	 86 	-0.44625 	 -0.30625 	 -11.4538 	23.7 	
-60 	 21 	 1007 	-3 	 1 	 86 	0.84875 	 0.9275 	 -7.62125 	23.7 	
-25 	 23 	 1012 	-1 	 1 	 88 	0.28875 	 0.67375 	 -3.57875 	23.7 	
9 	 18 	 1022 	0 	 1 	 88 	0.18375 	 0.62125 	 -2.28375 	23.7 	
8 	 25 	 1012 	0 	 1 	 88 	0.315 	 0.41125 	 -2.89625 	23.7 	
5 	 18 	 1025 	0 	 1 	 88 	0.175 	 0.4725 	 -2.975 	23.7 	
-4 	 15 	 1016 	0 	 0 	 90 	0.3675 	 0.49 	 -3.38625 	23.7 	
-13 	 16 	 1018 	0 	 0 	 89 	0.18375 	 0.13125 	 -3.36 	23.7 	
-14 	 23 	 1016 	0 	 1 	 88 	0.34125 	 0.1225 	 -2.8 	23.7 	
-7 	 24 	 1017 	0 	 1 	 88 	0.42 	 0.14 	 -2.485 	23.7 	
-10 	 9 	 1020 	0 	 0 	 89 	0.42875 	 0.41125 	 -2.94875 	23.7 	
-17 	 25 	 1014 	-1 	 1 	 88 	0.42875 	 0.14875 	 -3.45625 	23.7 	
-15 	 17 	 1015 	0 	 1 	 88 	0.37625 	 0.39375 	 -2.8875 	23.7 	
-20 	 15 	 1017 	-1 	 0 	 88 	0.1925 	 0.525 	 -2.35375 	23.7 	
-13 	 20 	 1020 	0 	 1 	 88 	0.16625 	 0.4375 	 -1.70625 	23.7 	
-6 	 21 	 1014 	0 	 1 	 88 	0.25375 	 0.35875 	 -1.60125 	23.7 	
-16 	 22 	 1001 	0 	 1 	 88 	0.07875 	 1.51375 	 -1.435 	23.7 	
-7 	 12 	 1043 	0 	 0 	 90 	-0.20125 	 1.07625 	 -1.23375 	23.7 	
-16 	 14 	 1007 	0 	 0 	 89 	0.7175 	 -0.42875 	 -1.89 	23.7 	
-21 	 15 	 1016 	-1 	 0 	 88 	0.11375 	 0.51625 	 -1.4875 	23.7 	
-20 	 17 	 1014 	-1 	 0 	 88 	0.27125 	 0.6825 	 -1.00625 	23.7 	
-21 	 13 	 1017 	-1 	 0 	 88 	0.105 	 0.67375 	 -0.07875 	23.7 	
-8 	 30 	 1012 	0 	 1 	 88 	0.16625 	 0.6825 	 0.6125 	23.7 	
-6 	 17 	 1023 	0 	 1 	 88 	0.2625 	 0.9275 	 0.91875 	23.7 	
-7 	 10 	 1016 	0 	 0 	 90 	0.3675 	 0.8925 	 0.77 	23.7 	
-15 	 20 	 1018 	0 	 1 	 88 	0.18375 	 0.70875 	 0.9625 	23.7 	
-14 	 19 	 1016 	0 	 1 	 88 	0.13125 	 0.595 	 2.03875 	23.7 	
0 	 10 	 1018 	0 	 0 	 90 	0.035 	 0.79625 	 3.08875 	23.7 	
3 	 8 	 1015 	0 	 0 	 90 	0.1225 	 0.81375 	 2.3625 	23.7 	
-4 	 7 	 1021 	0 	 0 	 90 	-0.0175 	 0.595 	 1.05 	23.7 	
-7 	 22 	 1021 	0 	 1 	 88 	0.21875 	 0.39375 	 0.63875 	23.7 	
-12 	 15 	 1015 	0 	 0 	 89 	0.46375 	 0.67375 	 0.8925 	23.7 	
-12 	 19 	 1019 	0 	 1 	 88 	0.09625 	 0.60375 	 1.54 	23.7 	
-9 	 18 	 1016 	0 	 1 	 88 	0.2275 	 0.6475 	 2.4325 	23.7 	
6 	 24 	 1015 	0 	 1 	 88 	0.14 	 0.46375 	 2.9575 	23.7 	
10 	 6 	 1014 	0 	 0 	 89 	0.175 	 0.5075 	 2.59 	23.7 	
14 	 16 	 1021 	0 	 0 	 89 	0.13125 	 0.63875 	 1.70625 	23.7 	
3 	 13 	 1014 	0 	 0 	 90 	0.0525 	 0.3325 	 0.805 	23.7 	
-23 	 35 	 1015 	-1 	 2 	 87 	-0.06125 	 0.53375 	 0.91 	23.7 	
-5 	 34 	 1015 	0 	 1 	 88 	0 	 0.6475 	 3.08 	23.7 	
4 	 32 	 1019 	0 	 1 	 88 	-0.105 	 0.525 	 3.955 	23.7 	
10 	 27 	 1017 	0 	 1 	 88 	-0.23625 	 0.63 	 3.49125 	23.7 	
-6 	 39 	 1017 	0 	 2 	 87 	0 	 0.65625 	 2.54625 	23.7 	
-1 	 39 	 1016 	0 	 2 	 87 	-0.09625 	 0.46375 	 3.2375 	23.7 	
5 	 13 	 1020 	0 	 0 	 90 	-0.09625 	 0.77875 	 2.87875 	23.7 	
11 	 44 	 1013 	0 	 2 	 87 	-0.00875 	 0.5775 	 1.02375 	23.7 	
-6 	 33 	 1020 	0 	 1 	 88 	-0.04375 	 0.525 	 0.39375 	23.7 	
-2 	 37 	 1014 	0 	 2 	 87 	-0.035 	 0.70875 	 0.665 	23.7 	
0 	 27 	 1020 	0 	 1 	 88 	0.105 	 0.6125 	 0.21875 	23.7 	
2 	 31 	 1011 	0 	 1 	 88 	0.1575 	 0.48125 	 -0.49875 	23.7 	
13 	 19 	 1023 	0 	 1 	 88 	-0.02625 	 0.4725 	 -1.19875 	23.7 	
8 	 22 	 1019 	0 	 1 	 88 	0.09625 	 0.51625 	 -2.73875 	23.7 	
4 	 28 	 1015 	0 	 1 	 88 	-0.07875 	 0.39375 	 -4.12125 	23.7 	
-7 	 16 	 1015 	0 	 0 	 90 	0.0175 	 0.5775 	 -4.795 	23.7 	
-9 	 20 	 1016 	0 	 1 	 88 	0.00875 	 0.455 	 -5.32875 	23.7 	
-25 	 30 	 1019 	-1 	 1 	 88 	0.16625 	 0.4025 	 -5.4425 	23.7 	
-20 	 35 	 1013 	-1 	 1 	 88 	0.1575 	 0.315 	 -4.3225 	23.7 	
-10 	 27 	 1019 	0 	 1 	 88 	0.21875 	 0.39375 	 -3.31625 	23.7 	
10 	 24 	 1017 	0 	 1 	 88 	0.1575 	 0.35 	 -3.17625 	23.7 	
-1 	 4 	 1022 	0 	 0 	 90 	0.0875 	 0.5075 	 -4.57625 	23.7 	
-33 	 19 	 1015 	-1 	 1 	 88 	-0.04375 	 0.385 	 -5.39875 	23.7 	
-49 	 39 	 1012 	-2 	 2 	 87 	0.09625 	 0.35875 	 -3.5875 	23.7 	
-20 	 22 	 1017 	-1 	 1 	 88 	0.02625 	 0.4375 	 -0.875 	23.7 	
3 	 19 	 1021 	0 	 1 	 88 	0.105 	 0.4375 	 -0.9975 	23.7 	
-8 	 15 	 1020 	0 	 0 	 89 	0.175 	 0.245 	 -2.3275 	23.7 	
-13 	 34 	 1015 	0 	 1 	 88 	0.02625 	 0.51625 	 -2.05625 	23.7 	
3 	 27 	 1011 	0 	 1 	 88 	-0.07875 	 0.30625 	 -1.4875 	23.7 	
-6 	 30 	 1016 	0 	 1 	 88 	-0.04375 	 0.42 	 -1.77625 	23.7 	
-4 	 20 	 1021 	0 	 1 	 88 	-0.1225 	 0.4375 	 -1.47 	23.7 	
-1 	 36 	 1019 	0 	 2 	 87 	0.06125 	 0.4025 	 -1.30375 	23.7 	
3 	 28 	 1016 	0 	 1 	 88 	-0.09625 	 0.30625 	 -0.9625 	23.7 	
0 	 35 	 1018 	0 	 2 	 87 	-0.23625 	 0.1925 	 -1.21625 	23.7 	
8 	 42 	 1017 	0 	 2 	 87 	-0.28875 	 0.105 	 -1.70625 	23.7 	
5 	 38 	 1011 	0 	 2 	 87 	0.07 	 0.27125 	 -2.37125 	23.7 	
2 	 42 	 1014 	0 	 2 	 87 	-0.23625 	 0.09625 	 -2.625 	23.7 	
-2 	 39 	 1018 	0 	 2 	 87 	-0.46375 	 0.14875 	 -2.8 	23.7 	
0 	 37 	 1016 	0 	 2 	 87 	-0.49 	 0.14875 	 -2.33625 	23.7 	
3 	 43 	 1016 	0 	 2 	 87 	-0.14875 	 0.2975 	 -2.07375 	23.7 	
5 	 39 	 1017 	0 	 2 	 87 	-0.37625 	 0.27125 	 -2.12625 	23.7 	
20 	 52 	 1018 	1 	 2 	 87 	-0.105 	 0.46375 	 -2.09125 	23.7 	
12 	 49 	 1021 	0 	 2 	 87 	-0.2625 	 0.23625 	 -2.625 	23.7 	
24 	 58 	 1019 	1 	 3 	 86 	-0.06125 	 0.09625 	 -2.9925 	23.7 	
41 	 46 	 1015 	2 	 2 	 87 	-0.1575 	 0.28875 	 -3.71875 	23.7 	
34 	 45 	 1011 	1 	 2 	 87 	-0.06125 	 0.2625 	 -5.99375 	23.7 	
3 	 44 	 1020 	0 	 2 	 87 	-0.4375 	 -0.06125 	 -7.76125 	23.7 	
-18 	 30 	 1018 	-1 	 1 	 88 	-0.16625 	 -0.02625 	 -7.98875 	23.7 	
-36 	 49 	 1017 	-2 	 2 	 87 	-0.1925 	 0 	 -7.5075 	23.7 	
-42 	 49 	 1019 	-2 	 2 	 87 	-0.2275 	 0.21 	 -6.08125 	23.7 	
-23 	 56 	 1020 	-1 	 3 	 86 	0.09625 	 0.20125 	 -5.215 	23.7 	
-23 	 50 	 1012 	-1 	 2 	 87 	0.105 	 0.02625 	 -5.32 	23.7 	
0 	 39 	 1010 	0 	 2 	 87 	0.1925 	 0.30625 	 -5.10125 	23.7 	
10 	 30 	 1021 	0 	 1 	 88 	-0.13125 	 0.5775 	 -5.67 	23.7 	
16 	 29 	 1014 	0 	 1 	 88 	-0.02625 	 0.41125 	 -7.385 	23.7 	
-6 	 23 	 1021 	0 	 1 	 88 	0 	 0.315 	 -8.8375 	23.7 	
-15 	 5 	 1020 	0 	 0 	 89 	0.07 	 0.20125 	 -9.05625 	23.7 	
-47 	 -1 	 1022 	-2 	 0 	 87 	-0.07 	 0.21 	 -8.4 	23.7 	
-30 	 10 	 1009 	-1 	 0 	 88 	0.04375 	 0.39375 	 -6.3525 	23.7 	
-30 	 -26 	 1016 	-1 	 -1 	 88 	-0.00875 	 0.42 	 -5.5475 	23.7 	
-34 	 -33 	 1023 	-1 	 -1 	 88 	0.105 	 0.2275 	 -5.81875 	23.8 	
-58 	 -36 	 1015 	-3 	 -2 	 86 	0.1225 	 0.48125 	 -5.145 	23.8 	
-73 	 14 	 1016 	-4 	 0 	 85 	0.13125 	 0.63875 	 -1.96 	23.8 	
-32 	 -20 	 1015 	-1 	 -1 	 88 	0.7175 	 0.63 	 2.3975 	23.8 	
-16 	 -21 	 1015 	0 	 -1 	 88 	0.4025 	 0.62125 	 3.66625 	23.7 	
-9 	 -21 	 1021 	0 	 -1 	 88 	0.21875 	 0.56875 	 3.61375 	23.7 	
-16 	 -20 	 1015 	0 	 -1 	 88 	0.02625 	 0.69125 	 3.71 	23.7 	
-4 	 -5 	 1023 	0 	 0 	 90 	0.00875 	 0.665 	 4.4625 	23.7 	
17 	 -13 	 1014 	0 	 0 	 89 	0.20125 	 0.665 	 4.33125 	23.7 	
20 	 -20 	 1015 	1 	 -1 	 88 	0.07875 	 0.6475 	 2.91375 	23.7 	
8 	 -17 	 1013 	0 	 0 	 89 	-0.27125 	 0.63 	 1.12875 	23.7 	
-7 	 57 	 1026 	0 	 3 	 86 	-0.53375 	 0.49 	 -0.1925 	23.7 	
-3 	 14 	 1019 	0 	 0 	 90 	-0.21875 	 0.4375 	 0.245 	23.7 	
-7 	 29 	 1014 	0 	 1 	 88 	-0.34125 	 0.6125 	 0.37625 	23.7 	
-6 	 34 	 1016 	0 	 1 	 88 	-0.6125 	 0.595 	 1.00625 	23.7 	
-17 	 37 	 1014 	-1 	 2 	 87 	-0.44625 	 0.595 	 2.10875 	23.7 	
-13 	 52 	 1009 	0 	 2 	 87 	-0.58625 	 0.56 	 4.13875 	23.7 	
-1 	 38 	 1019 	0 	 2 	 87 	-0.7525 	 0.5075 	 5.3725 	23.7 	
-2 	 49 	 1021 	0 	 2 	 87 	-0.06125 	 0.79625 	 5.95875 	23.7 	
1 	 26 	 1016 	0 	 1 	 88 	-0.02625 	 0.7875 	 6.6675 	23.7 	
8 	 66 	 1016 	0 	 3 	 86 	-0.1575 	 0.56875 	 6.71125 	23.8 	
33 	 60 	 1017 	1 	 3 	 86 	-0.04375 	 0.74375 	 6.43125 	23.8 	
33 	 48 	 1021 	1 	 2 	 87 	-0.105 	 0.63875 	 4.01625 	23.7 	
25 	 49 	 1016 	1 	 2 	 87 	0 	 0.53375 	 1.5225 	23.7 	
-7 	 30 	 1014 	0 	 1 	 88 	0.04375 	 0.42875 	 -0.37625 	23.7 	
-24 	 55 	 1020 	-1 	 3 	 86 	-0.175 	 0.07 	 -0.1925 	23.7 	
-19 	 27 	 1016 	-1 	 1 	 88 	0.14 	 0.2975 	 1.75875 	23.8 	
-8 	 44 	 1013 	0 	 2 	 87 	-0.09625 	 0.28 	 2.205 	23.8 	
-12 	 22 	 1023 	0 	 1 	 88 	0.41125 	 0.3675 	 1.7675 	23.8 	
-17 	 31 	 1017 	0 	 1 	 88 	0.35875 	 0.42 	 1.30375 	23.8 	
-19 	 21 	 1005 	-1 	 1 	 88 	0.5075 	 0.46375 	 1.75 	23.7 	
-6 	 49 	 1018 	0 	 2 	 87 	0.72625 	 0.4025 	 1.995 	23.7 	
0 	 43 	 1023 	0 	 2 	 87 	0.30625 	 0.3325 	 2.1875 	23.7 	
16 	 22 	 1016 	0 	 1 	 88 	0.76125 	 0.46375 	 1.5575 	23.7 	
0 	 22 	 1014 	0 	 1 	 88 	0.51625 	 0.77 	 -0.49 	23.7 	
-11 	 30 	 1012 	0 	 1 	 88 	0.56875 	 0.48125 	 -1.6975 	23.7 	
-15 	 33 	 1022 	0 	 1 	 88 	0.4375 	 0.3675 	 -1.88125 	23.7 	
-17 	 40 	 1009 	-1 	 2 	 87 	0.65625 	 0.4725 	 -1.5225 	23.7 	
0 	 35 	 1017 	0 	 2 	 87 	0.11375 	 0.42875 	 -0.91 	23.7 	
7 	 60 	 1014 	0 	 3 	 86 	0.4725 	 0.6825 	 -1.42625 	23.7 	
10 	 34 	 1023 	0 	 1 	 88 	0.0525 	 0.49875 	 -2.1875 	23.7 	
11 	 31 	 1014 	0 	 1 	 88 	0.42875 	 0.3675 	 -3.2375 	23.7 	
25 	 24 	 1018 	1 	 1 	 88 	0.175 	 0.27125 	 -4.3575 	23.7 	
-9 	 32 	 1021 	0 	 1 	 88 	-0.09625 	 0.21 	 -6.0025 	23.7 	
-20 	 25 	 1016 	-1 	 1 	 88 	0.245 	 0.4725 	 -5.50375 	23.7 	
-10 	 37 	 1019 	0 	 2 	 87 	0.245 	 0.3675 	 -4.48 	23.7 	
-18 	 21 	 1007 	-1 	 1 	 88 	0.25375 	 0.32375 	 -4.45375 	23.7 	
-41 	 71 	 1016 	-2 	 3 	 86 	-0.0875 	 0.315 	 -3.84125 	23.7 	
-15 	 59 	 1023 	0 	 3 	 86 	-0.20125 	 0.2275 	 -0.9625 	23.7 	
29 	 55 	 1009 	1 	 3 	 86 	0.28875 	 0.49 	 -0.2275 	23.7 	
24 	 59 	 1020 	1 	 3 	 86 	-0.5425 	 0.35875 	 -2.30125 	23.7 	
28 	 35 	 1012 	1 	 2 	 87 	-0.175 	 0.41125 	 -3.78 	23.7 	
13 	 25 	 1023 	0 	 1 	 88 	-1.02375 	 0.00875 	 -5.11 	23.7 	
20 	 41 	 1014 	1 	 2 	 87 	-0.7 	 0.07875 	 -5.99375 	23.7 	
8 	 30 	 1017 	0 	 1 	 88 	-0.34125 	 0.3325 	 -7.42 	23.7 	
-53 	 38 	 1018 	-3 	 2 	 86 	-0.4725 	 0.51625 	 -7.5075 	23.7 	
-21 	 20 	 1014 	-1 	 1 	 88 	-0.7525 	 0.245 	 -5.76625 	23.7 	
-61 	 53 	 1009 	-3 	 3 	 86 	-0.8225 	 0.41125 	 -4.7425 	23.7 	
-60 	 22 	 1026 	-3 	 1 	 86 	-0.7525 	 0.53375 	 -1.88125 	23.7 	
-30 	 37 	 1016 	-1 	 2 	 87 	-1.1025 	 0.21 	 0.28 	23.7 	
-11 	 22 	 1018 	0 	 1 	 88 	-0.55125 	 0.67375 	 1.88125 	23.7 	
20 	 31 	 1009 	1 	 1 	 88 	-0.28 	 0.735 	 2.1175 	23.7 	
18 	 1 	 1019 	1 	 0 	 88 	-0.735 	 0.62125 	 0.34125 	23.7 	
11 	 24 	 1025 	0 	 1 	 88 	-0.5775 	 0.4725 	 -1.96 	23.7 	
12 	 13 	 1012 	0 	 0 	 89 	-0.2975 	 0.70875 	 -3.36 	23.7 	
-19 	 26 	 1017 	-1 	 1 	 88 	-0.90125 	 0.16625 	 -3.80625 	23.7 	
34 	 22 	 1022 	1 	 1 	 88 	-0.51625 	 0.04375 	 -1.58375 	23.7 	
4 	 38 	 994 	0 	 2 	 87 	-0.28 	 -0.3675 	 -5.5825 	23.7 	
120 	 -87 	 1058 	6 	 -4 	 83 	-2.51125 	 -0.51625 	 -7.77875 	23.7 	
-79 	 101 	 945 	-4 	 6 	 83 	0.5775 	 -5.85375 	 -20.195 	23.7 	
-186 	 69 	 867 	-12 	 4 	 78 	0.56 	 5.53 	 -4.96125 	23.7 	
16 	 -12 	 995 	0 	 0 	 89 	-2.10875 	 1.3825 	 11.305 	23.7 	
49 	 -12 	 1032 	2 	 0 	 87 	-0.8575 	 1.14625 	 8.7675 	23.7 	
55 	 17 	 1005 	3 	 0 	 86 	0.2975 	 0.385 	 2.765 	23.7 	
22 	 23 	 1033 	1 	 1 	 88 	-0.35875 	 0.56 	 -1.88125 	23.7 	
-12 	 9 	 1029 	0 	 0 	 89 	-0.49 	 0.21875 	 -2.905 	23.7 	
-1 	 -18 	 995 	0 	 -1 	 88 	0.23625 	 0.63 	 -2.31 	23.7 	
1 	 38 	 1003 	0 	 2 	 87 	0.035 	 0.37625 	 -3.29875 	23.7 	
-14 	 9 	 1038 	0 	 0 	 89 	-0.84875 	 0.02625 	 -3.00125 	23.7 	
-19 	 -5 	 1032 	-1 	 0 	 88 	-0.51625 	 0.105 	 -2.6775 	23.7 	
-9 	 28 	 1007 	0 	 1 	 88 	0.42875 	 0.8925 	 -1.9075 	23.7 	
-2 	 0 	 1011 	0 	 0 	 90 	0.46375 	 0.81375 	 -1.5225 	23.7 	
-7 	 10 	 1026 	0 	 0 	 90 	-0.25375 	 0.21875 	 -2.07375 	23.7 	
-10 	 -10 	 1038 	0 	 0 	 89 	-0.21 	 0.39375 	 -1.8725 	23.7 	
-14 	 20 	 985 	0 	 1 	 88 	1.8025 	 1.7325 	 -0.805 	23.8 	
-6 	 9 	 1011 	0 	 0 	 90 	-0.27125 	 0.1925 	 -0.07875 	23.8 	
-14 	 12 	 1025 	0 	 0 	 89 	-0.14 	 0.77 	 0.84 	23.7 	
28 	 0 	 1017 	1 	 0 	 88 	0.07875 	 -0.06125 	 0.7525 	23.7 	
15 	 -10 	 1013 	0 	 0 	 89 	-0.21875 	 0.37625 	 -1.72375 	23.7 	
-2 	 -2 	 1023 	0 	 0 	 90 	-0.49875 	 1.23375 	 -3.29875 	23.7 	
-14 	 7 	 1012 	0 	 0 	 89 	-0.315 	 0.86625 	 -3.78875 	23.7 	
-13 	 20 	 1026 	0 	 1 	 88 	-0.51625 	 0.525 	 -2.835 	23.7 	
-1 	 15 	 1017 	0 	 0 	 90 	-0.49 	 0.25375 	 -1.68875 	23.7 	
-2 	 17 	 1012 	0 	 1 	 88 	-0.1225 	 0.56 	 -1.5575 	23.7 	
-15 	 37 	 1021 	0 	 2 	 87 	-0.32375 	 0.27125 	 -1.18125 	23.7 	
-12 	 48 	 1009 	0 	 2 	 87 	0.07875 	 0.6125 	 0.69125 	23.7 	
9 	 45 	 1017 	0 	 2 	 87 	-0.105 	 0.8225 	 1.82 	23.7 	
-4 	 41 	 1024 	0 	 2 	 87 	-0.7875 	 0.56875 	 1.16375 	23.7 	
16 	 53 	 1017 	0 	 2 	 87 	0 	 0.83125 	 0.6125 	23.7 	
2 	 35 	 1009 	0 	 2 	 87 	-0.4025 	 0.30625 	 -1.42625 	23.7 	
-7 	 61 	 1013 	0 	 3 	 86 	-0.6475 	 0.3325 	 -2.86125 	23.7 	
-21 	 58 	 1018 	-1 	 3 	 86 	-0.7875 	 0.1575 	 -2.4675 	23.7 	
-13 	 42 	 1019 	0 	 2 	 87 	-0.56875 	 0.23625 	 -1.1725 	23.7 	
2 	 64 	 1018 	0 	 3 	 86 	-0.7875 	 0.14 	 -1.07625 	23.7 	
15 	 37 	 1013 	0 	 2 	 87 	-0.5425 	 0.21 	 -2.2225 	23.7 	
-15 	 47 	 1020 	0 	 2 	 87 	0.11375 	 0.0525 	 -3.59625 	23.7 	
4 	 76 	 886 	0 	 4 	 85 	-3.05375 	 -1.295 	 -2.82625 	23.7 	
-42 	 47 	 1011 	-2 	 2 	 87 	1.4525 	 1.35625 	 -1.2075 	23.7 	
9 	 68 	 1040 	0 	 3 	 86 	-0.7175 	 0 	 -1.6625 	23.7 	
1 	 41 	 1010 	0 	 2 	 87 	0.63875 	 0.175 	 -1.295 	23.7 	
18 	 61 	 1004 	1 	 3 	 86 	0.175 	 0.07875 	 -2.02125 	23.8 	
1 	 58 	 1009 	0 	 3 	 86 	0.105 	 0.27125 	 -3.33375 	23.8 	
-17 	 26 	 1008 	0 	 1 	 88 	0.245 	 0.58625 	 -3.47375 	23.7 	
-21 	 71 	 1026 	-1 	 3 	 86 	-0.16625 	 -0.14 	 -2.96625 	23.7 	
-5 	 6 	 1020 	0 	 0 	 90 	-0.0875 	 0.21 	 -2.17 	23.7 	
-42 	 51 	 1021 	-2 	 2 	 87 	0.30625 	 0.48125 	 -3.33375 	23.7 	
-35 	 46 	 1015 	-1 	 2 	 87 	0.1225 	 0.07 	 -1.00625 	23.7 	
-9 	 43 	 998 	0 	 2 	 87 	0.3325 	 0.11375 	 0.35875 	23.7 	
-17 	 52 	 1035 	0 	 2 	 87 	-0.35875 	 0.51625 	 0.32375 	23.7 	
0 	 62 	 1019 	0 	 3 	 86 	0.315 	 0.7525 	 1.51375 	23.7 	
-2 	 13 	 1012 	0 	 0 	 90 	0.55125 	 0.42 	 1.46125 	23.7 	
8 	 38 	 1012 	0 	 2 	 87 	0 	 0.27125 	 0.81375 	23.7 	
3 	 73 	 1018 	0 	 4 	 85 	0.315 	 0.81375 	 0.27125 	23.7 	
12 	 10 	 1013 	0 	 0 	 89 	0.2625 	 0.69125 	 0.77 	23.7 	
