STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-21 	 -2 	 1024 	-1 	 0 	 88 	-1.015 	 0.805 	 1.39125 	
-19 	 11 	 1015 	-1 	 0 	 88 	-1.26 	 -0.34125 	 0.8925 	
-24 	 28 	 1017 	-1 	 1 	 88 	-1.23375 	 -0.37625 	 -0.00875 	
-36 	 28 	 1017 	-2 	 1 	 87 	-0.95375 	 0.315 	 -0.93625 	
-46 	 23 	 1019 	-2 	 1 	 87 	-0.84 	 0.28875 	 -0.37625 	
-23 	 18 	 1021 	-1 	 1 	 88 	-0.8575 	 0.55125 	 0.28875 	
-52 	 17 	 1016 	-2 	 0 	 87 	0.13125 	 2.51125 	 -0.53375 	
-39 	 6 	 1017 	-2 	 0 	 87 	-1.155 	 -0.16625 	 -1.07625 	
-30 	 -5 	 1021 	-1 	 0 	 88 	-1.3825 	 -0.3325 	 -1.4525 	
-18 	 -5 	 1019 	-1 	 0 	 88 	-0.21875 	 2.10875 	 -1.77625 	
-31 	 -17 	 1018 	-1 	 -1 	 88 	1.1375 	 4.76 	 -2.14375 	
-49 	 -12 	 1013 	-2 	 0 	 87 	0.9275 	 3.66625 	 -1.8725 	
-37 	 4 	 1015 	-2 	 0 	 87 	-0.2275 	 0.58625 	 -0.35 	
-33 	 20 	 1018 	-1 	 1 	 88 	-1.1375 	 -1.58375 	 1.84625 	
-31 	 3 	 1021 	-1 	 0 	 88 	-1.40875 	 -1.16375 	 3.185 	
-30 	 8 	 1019 	-1 	 0 	 88 	-0.46375 	 1.2075 	 4.41 	
-28 	 3 	 1019 	-1 	 0 	 88 	0.58625 	 3.6225 	 5.62625 	
-17 	 12 	 1024 	0 	 0 	 89 	1.84625 	 5.46875 	 6.37875 	
-28 	 10 	 1016 	-1 	 0 	 88 	2.52 	 7.32375 	 6.34375 	
-40 	 -6 	 1014 	-2 	 0 	 87 	1.2775 	 4.33125 	 5.7225 	
-33 	 9 	 1017 	-1 	 0 	 88 	0.13125 	 1.6625 	 4.6025 	
-44 	 19 	 1016 	-2 	 1 	 87 	-0.39375 	 2.03875 	 3.33375 	
-57 	 -28 	 1022 	-3 	 -1 	 86 	-0.3675 	 0.84875 	 0.84875 	
-75 	 10 	 1014 	-4 	 0 	 85 	0.7875 	 1.89 	 -1.9775 	
-83 	 58 	 1011 	-4 	 3 	 85 	-0.5775 	 0.51625 	 -2.05625 	
-82 	 79 	 1023 	-4 	 4 	 85 	-2.61625 	 -3.29875 	 0.1225 	
-53 	 21 	 1016 	-3 	 1 	 87 	-2.40625 	 -2.45875 	 5.46875 	
-35 	 13 	 1020 	-1 	 0 	 88 	-1.05875 	 0.51625 	 9.1175 	
-23 	 18 	 1019 	-1 	 1 	 88 	-0.11375 	 2.24875 	 11.9525 	
-25 	 -14 	 1017 	-1 	 0 	 88 	0.035 	 2.30125 	 13.8513 	
-30 	 -19 	 1018 	-1 	 -1 	 88 	-0.2275 	 1.2775 	 15.0238 	
-23 	 -8 	 1015 	-1 	 0 	 88 	-0.37625 	 0.13125 	 16.4938 	
-15 	 4 	 1021 	0 	 0 	 89 	-0.42 	 -0.4375 	 17.3863 	
-3 	 5 	 1019 	0 	 0 	 90 	-0.21 	 -0.41125 	 17.5088 	
-5 	 6 	 1022 	0 	 0 	 90 	0.11375 	 0.77875 	 16.205 	
-15 	 23 	 1018 	0 	 1 	 88 	0.97125 	 2.68625 	 14.0963 	
-31 	 43 	 1016 	-1 	 2 	 87 	1.0675 	 3.395 	 11.9963 	
-31 	 16 	 1018 	-1 	 0 	 88 	-0.60375 	 -0.07 	 10.5525 	
-30 	 18 	 1021 	-1 	 1 	 88 	0.04375 	 1.12875 	 8.855 	
-53 	 -8 	 1015 	-2 	 0 	 87 	0.09625 	 2.1875 	 7.53375 	
-46 	 -19 	 1016 	-2 	 -1 	 87 	-0.53375 	 -0.21875 	 7.5775 	
-54 	 10 	 1018 	-3 	 0 	 86 	-0.32375 	 -0.83125 	 8.63625 	
-57 	 39 	 1015 	-3 	 2 	 86 	-0.35 	 -0.6125 	 11.2875 	
-40 	 45 	 1020 	-2 	 2 	 87 	-0.56875 	 -1.11125 	 14.7875 	
-37 	 36 	 1019 	-2 	 2 	 87 	-0.385 	 0.6125 	 17.6663 	
-26 	 25 	 1019 	-1 	 1 	 88 	-0.6825 	 1.70625 	 19.6175 	
-34 	 9 	 1019 	-1 	 0 	 88 	-0.76125 	 1.9425 	 20.02 	
-13 	 3 	 1019 	0 	 0 	 89 	-0.14875 	 3.43875 	 19.3638 	
-30 	 -28 	 1014 	-1 	 -1 	 88 	-0.21875 	 3.31625 	 16.5463 	
-51 	 -18 	 1018 	-2 	 -1 	 87 	-0.525 	 1.19875 	 14.595 	
-37 	 12 	 1016 	-2 	 0 	 87 	-0.72625 	 0.245 	 15.12 	
-29 	 23 	 1018 	-1 	 1 	 88 	-1.7325 	 -2.065 	 15.2338 	
3 	 4 	 1020 	0 	 0 	 90 	-2.1175 	 -2.555 	 14.455 	
-8 	 6 	 1018 	0 	 0 	 90 	-1.89875 	 -1.75 	 12.005 	
-13 	 13 	 1021 	0 	 0 	 89 	-1.3825 	 -0.4725 	 10.4388 	
2 	 6 	 1023 	0 	 0 	 90 	-0.30625 	 1.44375 	 8.72375 	
-24 	 -17 	 1017 	-1 	 0 	 88 	1.14625 	 4.9525 	 5.985 	
-70 	 -16 	 1012 	-3 	 0 	 86 	0.8575 	 3.47375 	 4.305 	
-70 	 14 	 1015 	-3 	 0 	 86 	-1.40875 	 -1.98625 	 6.7025 	
-59 	 -5 	 1020 	-3 	 0 	 86 	-3.08 	 -5.705 	 10.115 	
-42 	 -7 	 1022 	-2 	 0 	 87 	-1.61 	 -2.835 	 12.1363 	
-32 	 28 	 1020 	-1 	 1 	 88 	0.41125 	 1.8025 	 13.475 	
-16 	 37 	 1017 	0 	 2 	 87 	1.18125 	 4.0075 	 13.6938 	
-18 	 -3 	 1020 	-1 	 0 	 88 	1.26875 	 5.0225 	 12.18 	
-17 	 2 	 1019 	0 	 0 	 89 	1.715 	 6.1075 	 10.9988 	
-24 	 3 	 1017 	-1 	 0 	 88 	1.7325 	 6.4225 	 10.1938 	
-31 	 -3 	 1014 	-1 	 0 	 88 	1.0675 	 5.31125 	 9.45 	
-14 	 -2 	 1016 	0 	 0 	 89 	-0.58625 	 1.09375 	 8.1725 	
-27 	 -5 	 1018 	-1 	 0 	 88 	-0.11375 	 2.38875 	 6.97375 	
-28 	 11 	 1015 	-1 	 0 	 88 	-0.2975 	 1.79375 	 6.25625 	
-36 	 2 	 1019 	-2 	 0 	 87 	-0.53375 	 0.63 	 5.9675 	
-30 	 -1 	 1015 	-1 	 0 	 88 	-0.41125 	 0.805 	 6.265 	
-30 	 -11 	 1020 	-1 	 0 	 88 	-0.23625 	 0.4025 	 6.01125 	
-37 	 -1 	 1014 	-2 	 0 	 87 	-0.11375 	 0.77875 	 6.11625 	
-41 	 -3 	 1021 	-2 	 0 	 87 	-0.53375 	 -0.875 	 6.055 	
-45 	 23 	 1017 	-2 	 1 	 87 	-0.09625 	 0.4725 	 6.4575 	
-38 	 16 	 1018 	-2 	 0 	 87 	-0.35875 	 0.2625 	 7.37625 	
-34 	 -1 	 1017 	-1 	 0 	 88 	-0.27125 	 0.3675 	 7.91875 	
-37 	 -1 	 1019 	-2 	 0 	 87 	-0.49 	 -0.2275 	 7.86625 	
-38 	 12 	 1019 	-2 	 0 	 87 	-0.525 	 0.06125 	 8.225 	
-16 	 -10 	 1018 	0 	 0 	 89 	-0.74375 	 -1.02375 	 7.4375 	
-41 	 0 	 1016 	-2 	 0 	 87 	0.04375 	 1.365 	 6.23 	
-38 	 0 	 1017 	-2 	 0 	 87 	-0.4025 	 -0.1925 	 6.53625 	
-44 	 5 	 1016 	-2 	 0 	 87 	-0.67375 	 -0.72625 	 6.79 	
-44 	 1 	 1019 	-2 	 0 	 87 	-0.35 	 -0.91875 	 6.67625 	
-50 	 15 	 1017 	-2 	 0 	 87 	0.09625 	 0.4725 	 7 	
-49 	 13 	 1028 	-2 	 0 	 87 	-0.76125 	 -0.21 	 7.70875 	
25 	 -31 	 1001 	1 	 -1 	 88 	-0.9275 	 -2.10875 	 6.0375 	
-59 	 -27 	 1030 	-3 	 -1 	 86 	0.07875 	 0.35 	 0.91 	
-118 	 5 	 1002 	-6 	 0 	 83 	0.5075 	 2.73 	 3.78 	
-53 	 7 	 1024 	-2 	 0 	 87 	-1.09375 	 -2.6425 	 9.9575 	
-27 	 6 	 1020 	-1 	 0 	 88 	0 	 0.455 	 12.6875 	
-35 	 26 	 1014 	-1 	 1 	 88 	0.37625 	 1.67125 	 11.9088 	
-32 	 40 	 1019 	-1 	 2 	 87 	-0.595 	 -0.70875 	 9.79125 	
-25 	 40 	 1017 	-1 	 2 	 87 	-0.09625 	 1.4875 	 10.115 	
-29 	 12 	 1017 	-1 	 0 	 88 	-0.49875 	 1.3125 	 10.0625 	
-24 	 24 	 1018 	-1 	 1 	 88 	-0.665 	 0.385 	 9.2575 	
-5 	 15 	 1018 	0 	 0 	 90 	-0.48125 	 1.925 	 8.995 	
3 	 -25 	 1018 	0 	 -1 	 88 	-0.58625 	 1.68 	 7.02625 	
-9 	 -11 	 1016 	0 	 0 	 89 	-0.21875 	 2.31875 	 4.235 	
-23 	 -11 	 1018 	-1 	 0 	 88 	-0.58625 	 1.6625 	 3.07125 	
8 	 -3 	 1020 	0 	 0 	 90 	-0.4025 	 1.8375 	 2.26625 	
-8 	 -21 	 1017 	0 	 -1 	 88 	-0.42875 	 2.6075 	 0.11375 	
-10 	 12 	 1014 	0 	 0 	 89 	-0.385 	 2.56375 	 -1.855 	
-3 	 -1 	 1019 	0 	 0 	 90 	-0.97125 	 0.945 	 -2.9925 	
-12 	 -6 	 1017 	0 	 0 	 89 	-0.5075 	 1.645 	 -4.69875 	
-5 	 20 	 1020 	0 	 1 	 88 	-0.6125 	 1.155 	 -5.95875 	
2 	 4 	 1017 	0 	 0 	 90 	-0.3675 	 2.66 	 -6.62375 	
-15 	 -42 	 1018 	0 	 -2 	 87 	-0.30625 	 2.61625 	 -9.2225 	
-22 	 -26 	 1015 	-1 	 -1 	 88 	-0.245 	 1.88125 	 -11.8125 	
-31 	 -19 	 1019 	-1 	 -1 	 88 	-0.49 	 0.97125 	 -12.495 	
-24 	 -51 	 1014 	-1 	 -2 	 87 	-0.84875 	 0.53375 	 -12.4163 	
-12 	 -30 	 1016 	0 	 -1 	 88 	-0.8925 	 -0.9275 	 -12.4163 	
-5 	 -6 	 1017 	0 	 0 	 90 	-1.07625 	 -2.52875 	 -13.1863 	
-9 	 -12 	 1019 	0 	 0 	 89 	-0.665 	 -1.785 	 -14.8663 	
-19 	 3 	 1021 	-1 	 0 	 88 	0.315 	 0.035 	 -16.8788 	
-41 	 7 	 1020 	-2 	 0 	 87 	1.40875 	 2.09125 	 -18.7075 	
-69 	 -8 	 1009 	-3 	 0 	 86 	1.0675 	 2.42375 	 -19.5213 	
-63 	 -28 	 1017 	-3 	 -1 	 86 	-0.665 	 -1.575 	 -19.3638 	
-50 	 -3 	 1014 	-2 	 0 	 87 	-0.1225 	 -1.19875 	 -18.3663 	
-40 	 0 	 1018 	-2 	 0 	 87 	-0.09625 	 -0.49875 	 -17.36 	
-35 	 -12 	 1015 	-2 	 0 	 87 	-0.2275 	 -1.225 	 -16.8438 	
-11 	 19 	 1019 	0 	 1 	 88 	-0.5775 	 -1.2425 	 -16.03 	
-22 	 3 	 1020 	-1 	 0 	 88 	-0.3675 	 -1.2075 	 -16.2925 	
-40 	 34 	 1014 	-2 	 1 	 87 	0.0175 	 -0.2975 	 -17.045 	
-25 	 26 	 1019 	-1 	 1 	 88 	-0.21875 	 -1.1025 	 -16.2575 	
-41 	 35 	 1019 	-2 	 1 	 87 	-0.175 	 0.18375 	 -16.5113 	
-37 	 16 	 1019 	-2 	 0 	 87 	-0.315 	 -0.63 	 -16.59 	
-39 	 14 	 1014 	-2 	 0 	 87 	0.09625 	 1.23375 	 -17.0363 	
-37 	 8 	 1014 	-2 	 0 	 87 	-0.30625 	 0.63875 	 -17.4038 	
-20 	 13 	 1021 	-1 	 0 	 88 	-0.4725 	 -0.4375 	 -17.4738 	
-37 	 9 	 1016 	-2 	 0 	 87 	-0.175 	 1.16375 	 -18.2175 	
-44 	 5 	 1017 	-2 	 0 	 87 	0.21 	 1.33875 	 -19.1538 	
-56 	 27 	 1014 	-3 	 1 	 86 	-0.14 	 1.19875 	 -18.1825 	
-50 	 49 	 1019 	-2 	 2 	 87 	-0.20125 	 0.76125 	 -15.995 	
-49 	 55 	 1015 	-2 	 3 	 86 	-0.2625 	 2.31875 	 -13.5013 	
-21 	 15 	 1020 	-1 	 0 	 88 	-0.53375 	 1.715 	 -11.1388 	
-16 	 -6 	 1016 	0 	 0 	 89 	-0.1925 	 3.5 	 -10.43 	
-8 	 -10 	 1017 	0 	 0 	 90 	-0.14 	 3.24625 	 -11.2175 	
-27 	 -11 	 1016 	-1 	 0 	 88 	-0.1575 	 2.7475 	 -13.7988 	
-37 	 -7 	 1016 	-2 	 0 	 87 	-0.35 	 1.015 	 -15.4525 	
-41 	 26 	 1017 	-2 	 1 	 87 	0.28875 	 1.47875 	 -15.4263 	
-33 	 -3 	 1015 	-1 	 0 	 88 	0.21 	 2.07375 	 -14.2538 	
-35 	 8 	 1020 	-1 	 0 	 88 	-0.105 	 1.65375 	 -13.195 	
-24 	 -5 	 1015 	-1 	 0 	 88 	0.41125 	 2.45875 	 -12.6 	
-18 	 17 	 1019 	-1 	 0 	 88 	-0.20125 	 1.4875 	 -12.9063 	
-19 	 37 	 1017 	-1 	 2 	 87 	-0.4375 	 0.55125 	 -14.0963 	
-23 	 30 	 1016 	-1 	 1 	 88 	-0.2275 	 1.11125 	 -15.19 	
-17 	 23 	 1019 	-1 	 1 	 88 	-0.4025 	 0.77875 	 -15.365 	
-30 	 31 	 1016 	-1 	 1 	 88 	0.23625 	 1.63625 	 -14.9888 	
-44 	 32 	 1017 	-2 	 1 	 87 	0.07875 	 0.18375 	 -14.2275 	
-47 	 31 	 1014 	-2 	 1 	 87 	0.20125 	 -0.04375 	 -12.9763 	
-61 	 33 	 1016 	-3 	 1 	 86 	-0.21875 	 -1.53125 	 -11.795 	
-71 	 44 	 1018 	-3 	 2 	 86 	-0.09625 	 -0.7875 	 -10.0538 	
-55 	 43 	 1015 	-3 	 2 	 86 	-0.0525 	 -0.44625 	 -7.41125 	
-40 	 44 	 1020 	-2 	 2 	 87 	-0.41125 	 -0.65625 	 -5.43375 	
-31 	 35 	 1016 	-1 	 2 	 87 	-0.385 	 0.665 	 -4.50625 	
-29 	 36 	 1021 	-1 	 2 	 87 	-0.3325 	 1.07625 	 -4.8475 	
-33 	 25 	 1016 	-1 	 1 	 88 	0.02625 	 2.86125 	 -5.3025 	
-22 	 3 	 1014 	-1 	 0 	 88 	-0.16625 	 2.16125 	 -6.48375 	
-34 	 13 	 1017 	-1 	 0 	 88 	-0.4025 	 0.79625 	 -8.00625 	
-60 	 14 	 1015 	-3 	 0 	 86 	-0.35 	 0.4375 	 -7.11375 	
-78 	 20 	 1016 	-4 	 1 	 85 	-0.41125 	 0.1575 	 -3.5175 	
-66 	 25 	 1015 	-3 	 1 	 86 	-0.385 	 0.14 	 1.54 	
-35 	 6 	 1017 	-1 	 0 	 88 	-0.5775 	 -0.48125 	 4.4625 	
-35 	 9 	 1017 	-2 	 0 	 87 	-0.41125 	 0.1575 	 4.17375 	
-42 	 6 	 1015 	-2 	 0 	 87 	-0.56 	 -0.35875 	 1.91625 	
-10 	 34 	 1017 	0 	 1 	 88 	-1.37375 	 -1.6625 	 0.805 	
-5 	 26 	 1019 	0 	 1 	 88 	-1.77625 	 -1.75875 	 0.8225 	
-11 	 -1 	 1018 	0 	 0 	 89 	-1.51375 	 -0.90125 	 0.02625 	
-12 	 13 	 1019 	0 	 0 	 89 	-0.9275 	 0.55125 	 -0.91 	
-5 	 1 	 1019 	0 	 0 	 90 	-0.1575 	 2.2575 	 -0.5775 	
-13 	 -13 	 1017 	0 	 0 	 89 	0.53375 	 3.6575 	 -0.90125 	
-19 	 -3 	 1018 	-1 	 0 	 88 	0.91875 	 4.235 	 -2.12625 	
-10 	 6 	 1018 	0 	 0 	 89 	1.04125 	 4.38375 	 -2.49375 	
-28 	 4 	 1013 	-1 	 0 	 88 	0.595 	 3.3075 	 -3.22 	
-27 	 -8 	 1018 	-1 	 0 	 88 	-0.37625 	 0.105 	 -4.2 	
-45 	 5 	 1016 	-2 	 0 	 87 	-0.18375 	 0.90125 	 -4.43625 	
-43 	 3 	 1016 	-2 	 0 	 87 	-0.5075 	 0.49 	 -3.2375 	
-34 	 4 	 1020 	-1 	 0 	 88 	-0.2275 	 1.1375 	 -2.0475 	
-31 	 6 	 1015 	-1 	 0 	 88 	-0.04375 	 2.345 	 -1.56625 	
-28 	 0 	 1018 	-1 	 0 	 88 	-0.35 	 1.7325 	 -1.98625 	
-38 	 -7 	 1017 	-2 	 0 	 87 	-0.27125 	 2.28375 	 -2.56375 	
-28 	 -2 	 1015 	-1 	 0 	 88 	-0.20125 	 2.33625 	 -2.45 	
-31 	 7 	 1017 	-1 	 0 	 88 	-0.39375 	 1.82875 	 -2.0825 	
-25 	 0 	 1017 	-1 	 0 	 88 	-0.6125 	 0.97125 	 -0.6825 	
-9 	 0 	 1019 	0 	 0 	 89 	-0.455 	 1.28625 	 -0.3675 	
-19 	 -2 	 1015 	-1 	 0 	 88 	0.07 	 2.275 	 -0.56 	
-23 	 -4 	 1015 	-1 	 0 	 88 	-0.06125 	 1.365 	 -0.875 	
-8 	 -3 	 1017 	0 	 0 	 90 	-0.34125 	 0.42 	 -0.91 	
-14 	 -4 	 1018 	0 	 0 	 89 	-0.21 	 0.39375 	 -1.58375 	
-24 	 -6 	 1017 	-1 	 0 	 88 	-0.28 	 0.7175 	 -1.98625 	
-24 	 5 	 1016 	-1 	 0 	 88 	-0.53375 	 -0.00875 	 -2.30125 	
-2 	 0 	 1020 	0 	 0 	 90 	-0.35875 	 -0.1225 	 -0.81375 	
-4 	 2 	 1017 	0 	 0 	 90 	-0.28875 	 1.23375 	 -0.0525 	
23 	 -8 	 1018 	1 	 0 	 88 	-0.6825 	 -0.06125 	 -0.5075 	
33 	 -15 	 1018 	1 	 0 	 88 	-0.4375 	 0.42875 	 -2.3275 	
22 	 -11 	 1017 	1 	 0 	 88 	-0.41125 	 -0.1925 	 -5.38125 	
-6 	 -5 	 1019 	0 	 0 	 90 	-0.7525 	 -1.65375 	 -8.2075 	
-17 	 3 	 1017 	0 	 0 	 89 	-0.58625 	 -1.4175 	 -8.9425 	
-40 	 4 	 1020 	-2 	 0 	 87 	0.2275 	 0.00875 	 -7.84875 	
-52 	 6 	 1010 	-2 	 0 	 87 	0.09625 	 1.19875 	 -5.4075 	
-14 	 0 	 1023 	0 	 0 	 89 	-0.0525 	 -0.77875 	 -3.64875 	
-29 	 20 	 1011 	-1 	 1 	 88 	0.0525 	 0.2975 	 -3.815 	
-32 	 9 	 1018 	-1 	 0 	 88 	-0.41125 	 -1.75875 	 -4.26125 	
-30 	 18 	 1016 	-1 	 1 	 88 	-0.5075 	 -0.9975 	 -4.62875 	
-27 	 10 	 1020 	-1 	 0 	 88 	0.14 	 -0.28875 	 -4.69 	
-51 	 17 	 1011 	-2 	 0 	 87 	0.42 	 1.96875 	 -4.10375 	
-32 	 1 	 1022 	-1 	 0 	 88 	-0.51625 	 -1.53125 	 -3.82375 	
-42 	 18 	 1016 	-2 	 1 	 87 	-0.1225 	 0.2975 	 -3.885 	
-41 	 18 	 1013 	-2 	 1 	 87 	-0.49 	 -0.175 	 -3.01875 	
-48 	 21 	 1020 	-2 	 1 	 87 	-0.30625 	 -0.20125 	 -1.5925 	
-37 	 31 	 1014 	-2 	 1 	 87 	0.07875 	 1.4 	 0.91 	
-18 	 14 	 1016 	-1 	 0 	 88 	-0.8925 	 -0.65625 	 1.95125 	
-25 	 2 	 1020 	-1 	 0 	 88 	-0.4725 	 0.105 	 1.1725 	
-61 	 10 	 1011 	-3 	 0 	 86 	-0.72625 	 0.0875 	 1.09375 	
-61 	 12 	 1018 	-3 	 0 	 86 	-0.665 	 -1.12875 	 4.92625 	
-77 	 -2 	 1015 	-4 	 0 	 85 	-0.02625 	 1.155 	 10.3863 	
-70 	 8 	 1013 	-3 	 0 	 86 	-0.83125 	 -0.23625 	 16.6513 	
-29 	 25 	 1020 	-1 	 1 	 88 	-1.085 	 -1.3825 	 22.96 	
-2 	 16 	 1015 	0 	 0 	 90 	-0.69125 	 0.805 	 26.8888 	
19 	 8 	 1020 	1 	 0 	 88 	-0.7175 	 0.46375 	 26.6788 	
25 	 -18 	 1016 	1 	 -1 	 88 	-0.4375 	 1.3475 	 24.6663 	
9 	 8 	 1016 	0 	 0 	 89 	-1.58375 	 -1.4175 	 21.0525 	
16 	 -11 	 1018 	0 	 0 	 89 	-2.4675 	 -2.75625 	 20.4225 	
1 	 -4 	 1016 	0 	 0 	 90 	-2.8525 	 -3.5875 	 18.1825 	
-14 	 9 	 1018 	0 	 0 	 89 	-3.42125 	 -4.64625 	 18.41 	
23 	 -22 	 1022 	1 	 -1 	 88 	-3.10625 	 -3.57 	 20.3875 	
53 	 -16 	 1017 	3 	 0 	 86 	-1.23375 	 0.84 	 18.4713 	
41 	 -42 	 1017 	2 	 -2 	 87 	-0.2975 	 1.96 	 13.6675 	
36 	 -26 	 1018 	2 	 -1 	 87 	-0.84875 	 0.2625 	 8.155 	
41 	 -9 	 1018 	2 	 0 	 87 	-1.49625 	 -1.74125 	 2.6425 	
0 	 -5 	 1021 	0 	 0 	 90 	-0.48125 	 -0.42875 	 -2.75625 	
-44 	 -3 	 1013 	-2 	 0 	 87 	0.2975 	 0.6475 	 -4.99625 	
-40 	 0 	 1017 	-2 	 0 	 87 	-0.35 	 -0.3675 	 -3.31625 	
-14 	 17 	 1017 	0 	 0 	 89 	0.805 	 2.17 	 -1.37375 	
7 	 9 	 1013 	0 	 0 	 90 	-0.805 	 -1.1375 	 -1.9425 	
42 	 6 	 1023 	2 	 0 	 87 	-1.54875 	 -3.57875 	 -5.34625 	
-3 	 21 	 1019 	0 	 1 	 88 	1.295 	 2.9575 	 -9.2925 	
-28 	 15 	 1018 	-1 	 0 	 88 	1.715 	 4.795 	 -9.975 	
-48 	 37 	 1014 	-2 	 2 	 87 	1.0325 	 3.15875 	 -9.56375 	
-64 	 33 	 1015 	-3 	 1 	 86 	0.0525 	 0.595 	 -7.56875 	
-39 	 10 	 1024 	-2 	 0 	 87 	0.8225 	 3.255 	 -4.3925 	
-27 	 21 	 1009 	-1 	 1 	 88 	2.275 	 7.56875 	 -2.59 	
-30 	 12 	 1015 	-1 	 0 	 88 	1.82875 	 6.1075 	 -2.52875 	
-26 	 3 	 1028 	-1 	 0 	 88 	0.55125 	 2.93125 	 -3.66625 	
-21 	 -5 	 1001 	-1 	 0 	 88 	0.63 	 3.59625 	 -3.955 	
-35 	 5 	 1025 	-1 	 0 	 88 	-0.735 	 0.11375 	 -4.03375 	
-10 	 -22 	 1018 	0 	 -1 	 88 	-0.46375 	 0.60375 	 -2.52 	
-23 	 -2 	 1018 	-1 	 0 	 88 	1.18125 	 5.01375 	 -2.835 	
-14 	 -11 	 1021 	0 	 0 	 89 	-0.07875 	 1.3825 	 -3.85875 	
-6 	 -21 	 1018 	0 	 -1 	 88 	0.1575 	 1.84625 	 -4.97875 	
-34 	 -17 	 1016 	-1 	 -1 	 88 	0.48125 	 2.91375 	 -7.77875 	
-60 	 13 	 1018 	-3 	 0 	 86 	0.875 	 1.37375 	 -10.5088 	
-64 	 6 	 1011 	-3 	 0 	 86 	0.37625 	 2.4325 	 -9.5375 	
-62 	 22 	 1014 	-3 	 1 	 86 	0.385 	 1.33 	 -9.09125 	
-85 	 9 	 1017 	-4 	 0 	 85 	-1.05 	 -0.2975 	 -7.37625 	
-75 	 -7 	 1020 	-4 	 0 	 85 	-0.2975 	 0.8225 	 -4.515 	
-59 	 4 	 1015 	-3 	 0 	 86 	0.9625 	 4.2875 	 -1.8725 	
-21 	 -34 	 1012 	-1 	 -1 	 88 	-0.55125 	 1.0675 	 0 	
-10 	 -29 	 1017 	0 	 -1 	 88 	-0.74375 	 -0.5075 	 -2.38 	
-31 	 -19 	 1020 	-1 	 -1 	 88 	-0.49 	 -0.69125 	 -5.90625 	
-64 	 -2 	 1007 	-3 	 0 	 86 	-0.28875 	 -0.5775 	 -6.055 	
-31 	 4 	 1013 	-1 	 0 	 88 	-0.37625 	 -1.05 	 -4.3225 	
-42 	 -1 	 1018 	-2 	 0 	 87 	0.42875 	 0.00875 	 -3.115 	
-34 	 2 	 1015 	-1 	 0 	 88 	-0.8575 	 -0.9975 	 -3.2375 	
-24 	 0 	 1025 	-1 	 0 	 88 	0.23625 	 -1.89 	 -4.87375 	
-70 	 16 	 996 	-4 	 0 	 85 	0.41125 	 1.16375 	 -7.245 	
-63 	 38 	 1028 	-3 	 2 	 86 	-2.63375 	 -4.82125 	 -6.20375 	
-20 	 -12 	 1023 	-1 	 0 	 88 	-1.5225 	 -2.0475 	 -1.0325 	
-6 	 6 	 1010 	0 	 0 	 90 	-0.16625 	 0.98 	 -1.51375 	
-31 	 -8 	 1013 	-1 	 0 	 88 	-1.8375 	 -3.7275 	 -4.34 	
-45 	 6 	 1022 	-2 	 0 	 87 	-2.7825 	 -5.88875 	 -5.17125 	
-39 	 -11 	 1015 	-2 	 0 	 87 	-0.945 	 -2.415 	 -3.3775 	
-25 	 16 	 1015 	-1 	 0 	 88 	-0.8575 	 -1.67125 	 -2.56375 	
0 	 -2 	 1029 	0 	 0 	 90 	-1.11125 	 -1.8725 	 -1.715 	
8 	 -5 	 1007 	0 	 0 	 90 	-0.49875 	 -1.05 	 -2.87875 	
12 	 -5 	 1022 	0 	 0 	 89 	-1.18125 	 -3.85 	 -6.65 	
-5 	 -3 	 1020 	0 	 0 	 90 	-0.35 	 -0.105 	 -10.5525 	
-36 	 8 	 1013 	-2 	 0 	 87 	0.5075 	 1.37375 	 -13.16 	
-61 	 10 	 1015 	-3 	 0 	 86 	-1.23375 	 -2.4325 	 -13.6675 	
-74 	 -11 	 1014 	-4 	 0 	 85 	-2.40625 	 -5.3025 	 -11.585 	
-57 	 6 	 1022 	-3 	 0 	 86 	-2.1175 	 -5.06625 	 -9.26625 	
-26 	 9 	 1024 	-1 	 0 	 88 	-0.49 	 -1.39125 	 -6.22125 	
-15 	 -13 	 1011 	0 	 0 	 89 	0.035 	 1.1025 	 -6.16875 	
-11 	 0 	 1017 	0 	 0 	 89 	-1.1725 	 -2.59875 	 -9.61625 	
-6 	 -7 	 1019 	0 	 0 	 90 	-0.315 	 -2.59875 	 -12.0313 	
-51 	 10 	 1017 	-2 	 0 	 87 	0.8225 	 2.31875 	 -12.8975 	
-49 	 10 	 1014 	-2 	 0 	 87 	-1.11125 	 -2.33625 	 -12.3463 	
-28 	 7 	 1022 	-1 	 0 	 88 	-1.2425 	 -3.2025 	 -11.235 	
-55 	 13 	 1016 	-3 	 0 	 86 	0.525 	 0.27125 	 -10.78 	
-68 	 9 	 1016 	-3 	 0 	 86 	0.48125 	 0.1925 	 -9.89625 	
-74 	 18 	 1017 	-4 	 1 	 85 	0.83125 	 1.79375 	 -8.225 	
-43 	 16 	 1012 	-2 	 0 	 87 	-0.315 	 -0.2625 	 -5.5125 	
-6 	 -5 	 1023 	0 	 0 	 90 	-1.26 	 -2.19625 	 -4.61125 	
